,국가,광역권,지역명,규모구분,연도,월,분양가,평당분양가,평가,날짜
2634,대한민국,비수도권,전북,85㎡초과 102㎡이하,2018,12,3052,924,보통,2018-12-01 00:00:00
2635,대한민국,비수도권,전북,102㎡초과,2018,12,2651,803,보통,2018-12-01 00:00:00
2636,대한민국,비수도권,전남,60㎡이하,2018,12,2152,652,저렴,2018-12-01 00:00:00
2637,대한민국,비수도권,전남,60㎡초과 85㎡이하,2018,12,2381,721,저렴,2018-12-01 00:00:00
2638,대한민국,비수도권,전남,85㎡초과 102㎡이하,2018,12,2482,752,저렴,2018-12-01 00:00:00
2639,대한민국,비수도권,전남,102㎡초과,2018,12,2633,797,저렴,2018-12-01 00:00:00
2640,대한민국,비수도권,경북,60㎡이하,2018,12,2548,772,저렴,2018-12-01 00:00:00
2641,대한민국,비수도권,경북,60㎡초과 85㎡이하,2018,12,2680,812,보통,2018-12-01 00:00:00
2642,대한민국,비수도권,경북,85㎡초과 102㎡이하,2018,12,2699,817,보통,2018-12-01 00:00:00
2643,대한민국,비수도권,경북,102㎡초과,2018,12,2884,873,보통,2018-12-01 00:00:00
2644,대한민국,비수도권,경남,60㎡이하,2018,12,2887,874,보통,2018-12-01 00:00:00
2645,대한민국,비수도권,경남,60㎡초과 85㎡이하,2018,12,2914,883,보통,2018-12-01 00:00:00
2646,대한민국,비수도권,경남,85㎡초과 102㎡이하,2018,12,3173,961,보통,2018-12-01 00:00:00
2647,대한민국,비수도권,경남,102㎡초과,2018,12,3703,1122,보통,2018-12-01 00:00:00
2648,대한민국,비수도권,제주,60㎡이하,2018,12,3804,1152,보통,2018-12-01 00:00:00
2649,대한민국,비수도권,제주,60㎡초과 85㎡이하,2018,12,3504,1061,보통,2018-12-01 00:00:00
2650,대한민국,비수도권,제주,85㎡초과 102㎡이하,2018,12,3226,977,보통,2018-12-01 00:00:00
2651,대한민국,비수도권,제주,102㎡초과,2018,12,2952,894,보통,2018-12-01 00:00:00
2652,대한민국,수도권,서울,60㎡이하,2019,1,7400,2242,비쌈,2019-01-01 00:00:00
2653,대한민국,수도권,서울,60㎡초과 85㎡이하,2019,1,8105,2456,비쌈,2019-01-01 00:00:00
2654,대한민국,수도권,서울,85㎡초과 102㎡이하,2019,1,6842,2073,비쌈,2019-01-01 00:00:00
2655,대한민국,수도권,서울,102㎡초과,2019,1,7787,2359,비쌈,2019-01-01 00:00:00
2656,대한민국,수도권,인천,60㎡이하,2019,1,3461,1048,보통,2019-01-01 00:00:00
2657,대한민국,수도권,인천,60㎡초과 85㎡이하,2019,1,3766,1141,보통,2019-01-01 00:00:00
2658,대한민국,수도권,인천,85㎡초과 102㎡이하,2019,1,3492,1058,보통,2019-01-01 00:00:00
2659,대한민국,수도권,인천,102㎡초과,2019,1,4455,1350,보통,2019-01-01 00:00:00
2660,대한민국,수도권,경기,60㎡이하,2019,1,4440,1345,보통,2019-01-01 00:00:00
2661,대한민국,수도권,경기,60㎡초과 85㎡이하,2019,1,4216,1277,보통,2019-01-01 00:00:00
2662,대한민국,수도권,경기,85㎡초과 102㎡이하,2019,1,4905,1486,보통,2019-01-01 00:00:00
2663,대한민국,수도권,경기,102㎡초과,2019,1,4931,1494,보통,2019-01-01 00:00:00
2664,대한민국,비수도권,부산,60㎡이하,2019,1,3778,1144,보통,2019-01-01 00:00:00
2665,대한민국,비수도권,부산,60㎡초과 85㎡이하,2019,1,4064,1231,보통,2019-01-01 00:00:00
2666,대한민국,비수도권,부산,85㎡초과 102㎡이하,2019,1,4066,1232,보통,2019-01-01 00:00:00
2667,대한민국,비수도권,부산,102㎡초과,2019,1,4293,1300,보통,2019-01-01 00:00:00
2668,대한민국,비수도권,대구,60㎡이하,2019,1,3977,1205,보통,2019-01-01 00:00:00
2669,대한민국,비수도권,대구,60㎡초과 85㎡이하,2019,1,3967,1202,보통,2019-01-01 00:00:00
2670,대한민국,비수도권,대구,85㎡초과 102㎡이하,2019,1,4019,1217,보통,2019-01-01 00:00:00
2671,대한민국,비수도권,대구,102㎡초과,2019,1,4067,1232,보통,2019-01-01 00:00:00
2672,대한민국,비수도권,광주,60㎡이하,2019,1,3207,971,보통,2019-01-01 00:00:00
2673,대한민국,비수도권,광주,60㎡초과 85㎡이하,2019,1,3313,1003,보통,2019-01-01 00:00:00
2674,대한민국,비수도권,광주,85㎡초과 102㎡이하,2019,1,,,FALSE,2019-01-01 00:00:00
2675,대한민국,비수도권,광주,102㎡초과,2019,1,,,FALSE,2019-01-01 00:00:00
2676,대한민국,비수도권,대전,60㎡이하,2019,1,,,FALSE,2019-01-01 00:00:00
2677,대한민국,비수도권,대전,60㎡초과 85㎡이하,2019,1,3677,1114,보통,2019-01-01 00:00:00
2678,대한민국,비수도권,대전,85㎡초과 102㎡이하,2019,1,,,FALSE,2019-01-01 00:00:00
2679,대한민국,비수도권,대전,102㎡초과,2019,1,4877,1477,보통,2019-01-01 00:00:00
2680,대한민국,비수도권,울산,60㎡이하,2019,1,,,FALSE,2019-01-01 00:00:00
2681,대한민국,비수도권,울산,60㎡초과 85㎡이하,2019,1,,,FALSE,2019-01-01 00:00:00
2682,대한민국,비수도권,울산,85㎡초과 102㎡이하,2019,1,,,FALSE,2019-01-01 00:00:00
2683,대한민국,비수도권,울산,102㎡초과,2019,1,,,FALSE,2019-01-01 00:00:00
2684,대한민국,비수도권,세종,60㎡이하,2019,1,3064,928,보통,2019-01-01 00:00:00
2685,대한민국,비수도권,세종,60㎡초과 85㎡이하,2019,1,3063,928,보통,2019-01-01 00:00:00
2686,대한민국,비수도권,세종,85㎡초과 102㎡이하,2019,1,3155,956,보통,2019-01-01 00:00:00
2687,대한민국,비수도권,세종,102㎡초과,2019,1,2990,906,보통,2019-01-01 00:00:00
2688,대한민국,비수도권,강원,60㎡이하,2019,1,2525,765,저렴,2019-01-01 00:00:00
2689,대한민국,비수도권,강원,60㎡초과 85㎡이하,2019,1,2347,711,저렴,2019-01-01 00:00:00
2690,대한민국,비수도권,강원,85㎡초과 102㎡이하,2019,1,3068,929,보통,2019-01-01 00:00:00
2691,대한민국,비수도권,강원,102㎡초과,2019,1,2319,702,저렴,2019-01-01 00:00:00
2692,대한민국,비수도권,충북,60㎡이하,2019,1,2261,685,저렴,2019-01-01 00:00:00
2693,대한민국,비수도권,충북,60㎡초과 85㎡이하,2019,1,2383,722,저렴,2019-01-01 00:00:00
2694,대한민국,비수도권,충북,85㎡초과 102㎡이하,2019,1,2725,825,보통,2019-01-01 00:00:00
2695,대한민국,비수도권,충북,102㎡초과,2019,1,2689,814,보통,2019-01-01 00:00:00
2696,대한민국,비수도권,충남,60㎡이하,2019,1,2487,753,저렴,2019-01-01 00:00:00
2697,대한민국,비수도권,충남,60㎡초과 85㎡이하,2019,1,2437,738,저렴,2019-01-01 00:00:00
2698,대한민국,비수도권,충남,85㎡초과 102㎡이하,2019,1,2657,805,보통,2019-01-01 00:00:00
2699,대한민국,비수도권,충남,102㎡초과,2019,1,2729,826,보통,2019-01-01 00:00:00
2700,대한민국,비수도권,전북,60㎡이하,2019,1,2666,807,보통,2019-01-01 00:00:00
2701,대한민국,비수도권,전북,60㎡초과 85㎡이하,2019,1,2365,716,저렴,2019-01-01 00:00:00
2702,대한민국,비수도권,전북,85㎡초과 102㎡이하,2019,1,3052,924,보통,2019-01-01 00:00:00
2703,대한민국,비수도권,전북,102㎡초과,2019,1,2651,803,보통,2019-01-01 00:00:00
2704,대한민국,비수도권,전남,60㎡이하,2019,1,2152,652,저렴,2019-01-01 00:00:00
2705,대한민국,비수도권,전남,60㎡초과 85㎡이하,2019,1,2405,728,저렴,2019-01-01 00:00:00
2706,대한민국,비수도권,전남,85㎡초과 102㎡이하,2019,1,2337,708,저렴,2019-01-01 00:00:00
2707,대한민국,비수도권,전남,102㎡초과,2019,1,2664,807,보통,2019-01-01 00:00:00
2708,대한민국,비수도권,경북,60㎡이하,2019,1,2486,753,저렴,2019-01-01 00:00:00
2709,대한민국,비수도권,경북,60㎡초과 85㎡이하,2019,1,2626,795,저렴,2019-01-01 00:00:00
2710,대한민국,비수도권,경북,85㎡초과 102㎡이하,2019,1,2667,808,보통,2019-01-01 00:00:00
2711,대한민국,비수도권,경북,102㎡초과,2019,1,2905,880,보통,2019-01-01 00:00:00
2712,대한민국,비수도권,경남,60㎡이하,2019,1,2887,874,보통,2019-01-01 00:00:00
2713,대한민국,비수도권,경남,60㎡초과 85㎡이하,2019,1,2914,883,보통,2019-01-01 00:00:00
2714,대한민국,비수도권,경남,85㎡초과 102㎡이하,2019,1,3173,961,보통,2019-01-01 00:00:00
2715,대한민국,비수도권,경남,102㎡초과,2019,1,3703,1122,보통,2019-01-01 00:00:00
2716,대한민국,비수도권,제주,60㎡이하,2019,1,3804,1152,보통,2019-01-01 00:00:00
2717,대한민국,비수도권,제주,60㎡초과 85㎡이하,2019,1,3504,1061,보통,2019-01-01 00:00:00
2718,대한민국,비수도권,제주,85㎡초과 102㎡이하,2019,1,3226,977,보통,2019-01-01 00:00:00
2719,대한민국,비수도권,제주,102㎡초과,2019,1,2952,894,보통,2019-01-01 00:00:00
2720,대한민국,수도권,서울,60㎡이하,2019,2,7654,2319,비쌈,2019-02-01 00:00:00
2721,대한민국,수도권,서울,60㎡초과 85㎡이하,2019,2,8141,2466,비쌈,2019-02-01 00:00:00
2722,대한민국,수도권,서울,85㎡초과 102㎡이하,2019,2,6842,2073,비쌈,2019-02-01 00:00:00
2723,대한민국,수도권,서울,102㎡초과,2019,2,7328,2220,비쌈,2019-02-01 00:00:00
2724,대한민국,수도권,인천,60㎡이하,2019,2,3455,1046,보통,2019-02-01 00:00:00
2725,대한민국,수도권,인천,60㎡초과 85㎡이하,2019,2,3779,1145,보통,2019-02-01 00:00:00
2726,대한민국,수도권,인천,85㎡초과 102㎡이하,2019,2,3492,1058,보통,2019-02-01 00:00:00
2727,대한민국,수도권,인천,102㎡초과,2019,2,4835,1465,보통,2019-02-01 00:00:00
2728,대한민국,수도권,경기,60㎡이하,2019,2,4444,1346,보통,2019-02-01 00:00:00
2729,대한민국,수도권,경기,60㎡초과 85㎡이하,2019,2,4216,1277,보통,2019-02-01 00:00:00
2730,대한민국,수도권,경기,85㎡초과 102㎡이하,2019,2,5018,1520,비쌈,2019-02-01 00:00:00
2731,대한민국,수도권,경기,102㎡초과,2019,2,4945,1498,보통,2019-02-01 00:00:00
2732,대한민국,비수도권,부산,60㎡이하,2019,2,3778,1144,보통,2019-02-01 00:00:00
2733,대한민국,비수도권,부산,60㎡초과 85㎡이하,2019,2,4064,1231,보통,2019-02-01 00:00:00
2734,대한민국,비수도권,부산,85㎡초과 102㎡이하,2019,2,4066,1232,보통,2019-02-01 00:00:00
2735,대한민국,비수도권,부산,102㎡초과,2019,2,4293,1300,보통,2019-02-01 00:00:00
2736,대한민국,비수도권,대구,60㎡이하,2019,2,3977,1205,보통,2019-02-01 00:00:00
2737,대한민국,비수도권,대구,60㎡초과 85㎡이하,2019,2,3971,1203,보통,2019-02-01 00:00:00
2738,대한민국,비수도권,대구,85㎡초과 102㎡이하,2019,2,4019,1217,보통,2019-02-01 00:00:00
2739,대한민국,비수도권,대구,102㎡초과,2019,2,4067,1232,보통,2019-02-01 00:00:00
2740,대한민국,비수도권,광주,60㎡이하,2019,2,3207,971,보통,2019-02-01 00:00:00
2741,대한민국,비수도권,광주,60㎡초과 85㎡이하,2019,2,3313,1003,보통,2019-02-01 00:00:00
2742,대한민국,비수도권,광주,85㎡초과 102㎡이하,2019,2,,,FALSE,2019-02-01 00:00:00
2743,대한민국,비수도권,광주,102㎡초과,2019,2,,,FALSE,2019-02-01 00:00:00
2744,대한민국,비수도권,대전,60㎡이하,2019,2,,,FALSE,2019-02-01 00:00:00
2745,대한민국,비수도권,대전,60㎡초과 85㎡이하,2019,2,3677,1114,보통,2019-02-01 00:00:00
2746,대한민국,비수도권,대전,85㎡초과 102㎡이하,2019,2,,,FALSE,2019-02-01 00:00:00
2747,대한민국,비수도권,대전,102㎡초과,2019,2,4877,1477,보통,2019-02-01 00:00:00
2748,대한민국,비수도권,울산,60㎡이하,2019,2,,,FALSE,2019-02-01 00:00:00
2749,대한민국,비수도권,울산,60㎡초과 85㎡이하,2019,2,,,FALSE,2019-02-01 00:00:00
2750,대한민국,비수도권,울산,85㎡초과 102㎡이하,2019,2,,,FALSE,2019-02-01 00:00:00
2751,대한민국,비수도권,울산,102㎡초과,2019,2,,,FALSE,2019-02-01 00:00:00
2752,대한민국,비수도권,세종,60㎡이하,2019,2,3064,928,보통,2019-02-01 00:00:00
2753,대한민국,비수도권,세종,60㎡초과 85㎡이하,2019,2,3063,928,보통,2019-02-01 00:00:00
2754,대한민국,비수도권,세종,85㎡초과 102㎡이하,2019,2,3155,956,보통,2019-02-01 00:00:00
2755,대한민국,비수도권,세종,102㎡초과,2019,2,2990,906,보통,2019-02-01 00:00:00
2756,대한민국,비수도권,강원,60㎡이하,2019,2,2525,765,저렴,2019-02-01 00:00:00
2757,대한민국,비수도권,강원,60㎡초과 85㎡이하,2019,2,2347,711,저렴,2019-02-01 00:00:00
2758,대한민국,비수도권,강원,85㎡초과 102㎡이하,2019,2,3068,929,보통,2019-02-01 00:00:00
2759,대한민국,비수도권,강원,102㎡초과,2019,2,2319,702,저렴,2019-02-01 00:00:00
2760,대한민국,비수도권,충북,60㎡이하,2019,2,2158,653,저렴,2019-02-01 00:00:00
2761,대한민국,비수도권,충북,60㎡초과 85㎡이하,2019,2,2298,696,저렴,2019-02-01 00:00:00
2762,대한민국,비수도권,충북,85㎡초과 102㎡이하,2019,2,2725,825,보통,2019-02-01 00:00:00
2763,대한민국,비수도권,충북,102㎡초과,2019,2,2689,814,보통,2019-02-01 00:00:00
2764,대한민국,비수도권,충남,60㎡이하,2019,2,2487,753,저렴,2019-02-01 00:00:00
2765,대한민국,비수도권,충남,60㎡초과 85㎡이하,2019,2,2550,772,저렴,2019-02-01 00:00:00
2766,대한민국,비수도권,충남,85㎡초과 102㎡이하,2019,2,2657,805,보통,2019-02-01 00:00:00
2767,대한민국,비수도권,충남,102㎡초과,2019,2,2729,826,보통,2019-02-01 00:00:00
2768,대한민국,비수도권,전북,60㎡이하,2019,2,2666,807,보통,2019-02-01 00:00:00
2769,대한민국,비수도권,전북,60㎡초과 85㎡이하,2019,2,2372,718,저렴,2019-02-01 00:00:00
2770,대한민국,비수도권,전북,85㎡초과 102㎡이하,2019,2,3052,924,보통,2019-02-01 00:00:00
2771,대한민국,비수도권,전북,102㎡초과,2019,2,2753,834,보통,2019-02-01 00:00:00
2772,대한민국,비수도권,전남,60㎡이하,2019,2,2274,689,저렴,2019-02-01 00:00:00
2773,대한민국,비수도권,전남,60㎡초과 85㎡이하,2019,2,2404,728,저렴,2019-02-01 00:00:00
2774,대한민국,비수도권,전남,85㎡초과 102㎡이하,2019,2,2337,708,저렴,2019-02-01 00:00:00
2775,대한민국,비수도권,전남,102㎡초과,2019,2,2887,874,보통,2019-02-01 00:00:00
2776,대한민국,비수도권,경북,60㎡이하,2019,2,2486,753,저렴,2019-02-01 00:00:00
2777,대한민국,비수도권,경북,60㎡초과 85㎡이하,2019,2,2636,798,저렴,2019-02-01 00:00:00
2778,대한민국,비수도권,경북,85㎡초과 102㎡이하,2019,2,2667,808,보통,2019-02-01 00:00:00
2779,대한민국,비수도권,경북,102㎡초과,2019,2,2989,905,보통,2019-02-01 00:00:00
2780,대한민국,비수도권,경남,60㎡이하,2019,2,2887,874,보통,2019-02-01 00:00:00
2781,대한민국,비수도권,경남,60㎡초과 85㎡이하,2019,2,2909,881,보통,2019-02-01 00:00:00
2782,대한민국,비수도권,경남,85㎡초과 102㎡이하,2019,2,3173,961,보통,2019-02-01 00:00:00
2783,대한민국,비수도권,경남,102㎡초과,2019,2,3703,1122,보통,2019-02-01 00:00:00
2784,대한민국,비수도권,제주,60㎡이하,2019,2,3804,1152,보통,2019-02-01 00:00:00
2785,대한민국,비수도권,제주,60㎡초과 85㎡이하,2019,2,3504,1061,보통,2019-02-01 00:00:00
2786,대한민국,비수도권,제주,85㎡초과 102㎡이하,2019,2,3226,977,보통,2019-02-01 00:00:00
2787,대한민국,비수도권,제주,102㎡초과,2019,2,2952,894,보통,2019-02-01 00:00:00
2788,대한민국,수도권,서울,60㎡이하,2019,3,7750,2348,비쌈,2019-03-01 00:00:00
2789,대한민국,수도권,서울,60㎡초과 85㎡이하,2019,3,8191,2482,비쌈,2019-03-01 00:00:00
2790,대한민국,수도권,서울,85㎡초과 102㎡이하,2019,3,6842,2073,비쌈,2019-03-01 00:00:00
2791,대한민국,수도권,서울,102㎡초과,2019,3,7206,2183,비쌈,2019-03-01 00:00:00
2792,대한민국,수도권,인천,60㎡이하,2019,3,3415,1034,보통,2019-03-01 00:00:00
2793,대한민국,수도권,인천,60㎡초과 85㎡이하,2019,3,3907,1183,보통,2019-03-01 00:00:00
2794,대한민국,수도권,인천,85㎡초과 102㎡이하,2019,3,3773,1143,보통,2019-03-01 00:00:00
2795,대한민국,수도권,인천,102㎡초과,2019,3,4808,1456,보통,2019-03-01 00:00:00
2796,대한민국,수도권,경기,60㎡이하,2019,3,4200,1272,보통,2019-03-01 00:00:00
2797,대한민국,수도권,경기,60㎡초과 85㎡이하,2019,3,4376,1326,보통,2019-03-01 00:00:00
2798,대한민국,수도권,경기,85㎡초과 102㎡이하,2019,3,4621,1400,보통,2019-03-01 00:00:00
2799,대한민국,수도권,경기,102㎡초과,2019,3,5130,1554,비쌈,2019-03-01 00:00:00
2800,대한민국,비수도권,부산,60㎡이하,2019,3,3857,1168,보통,2019-03-01 00:00:00
2801,대한민국,비수도권,부산,60㎡초과 85㎡이하,2019,3,4059,1230,보통,2019-03-01 00:00:00
2802,대한민국,비수도권,부산,85㎡초과 102㎡이하,2019,3,4066,1232,보통,2019-03-01 00:00:00
2803,대한민국,비수도권,부산,102㎡초과,2019,3,4344,1316,보통,2019-03-01 00:00:00
2804,대한민국,비수도권,대구,60㎡이하,2019,3,3977,1205,보통,2019-03-01 00:00:00
2805,대한민국,비수도권,대구,60㎡초과 85㎡이하,2019,3,3956,1198,보통,2019-03-01 00:00:00
2806,대한민국,비수도권,대구,85㎡초과 102㎡이하,2019,3,4019,1217,보통,2019-03-01 00:00:00
2807,대한민국,비수도권,대구,102㎡초과,2019,3,4067,1232,보통,2019-03-01 00:00:00
2808,대한민국,비수도권,광주,60㎡이하,2019,3,3207,971,보통,2019-03-01 00:00:00
2809,대한민국,비수도권,광주,60㎡초과 85㎡이하,2019,3,3313,1003,보통,2019-03-01 00:00:00
2810,대한민국,비수도권,광주,85㎡초과 102㎡이하,2019,3,,,FALSE,2019-03-01 00:00:00
2811,대한민국,비수도권,광주,102㎡초과,2019,3,,,FALSE,2019-03-01 00:00:00
2812,대한민국,비수도권,대전,60㎡이하,2019,3,,,FALSE,2019-03-01 00:00:00
2813,대한민국,비수도권,대전,60㎡초과 85㎡이하,2019,3,3603,1091,보통,2019-03-01 00:00:00
2814,대한민국,비수도권,대전,85㎡초과 102㎡이하,2019,3,,,FALSE,2019-03-01 00:00:00
2815,대한민국,비수도권,대전,102㎡초과,2019,3,4505,1365,보통,2019-03-01 00:00:00
2816,대한민국,비수도권,울산,60㎡이하,2019,3,,,FALSE,2019-03-01 00:00:00
2817,대한민국,비수도권,울산,60㎡초과 85㎡이하,2019,3,,,FALSE,2019-03-01 00:00:00
2818,대한민국,비수도권,울산,85㎡초과 102㎡이하,2019,3,,,FALSE,2019-03-01 00:00:00
2819,대한민국,비수도권,울산,102㎡초과,2019,3,,,FALSE,2019-03-01 00:00:00
2820,대한민국,비수도권,세종,60㎡이하,2019,3,3064,928,보통,2019-03-01 00:00:00
2821,대한민국,비수도권,세종,60㎡초과 85㎡이하,2019,3,3063,928,보통,2019-03-01 00:00:00
2822,대한민국,비수도권,세종,85㎡초과 102㎡이하,2019,3,3155,956,보통,2019-03-01 00:00:00
2823,대한민국,비수도권,세종,102㎡초과,2019,3,2990,906,보통,2019-03-01 00:00:00
2824,대한민국,비수도권,강원,60㎡이하,2019,3,2574,780,저렴,2019-03-01 00:00:00
2825,대한민국,비수도권,강원,60㎡초과 85㎡이하,2019,3,2394,725,저렴,2019-03-01 00:00:00
2826,대한민국,비수도권,강원,85㎡초과 102㎡이하,2019,3,3022,915,보통,2019-03-01 00:00:00
